1482382877000;1.404;3.557027;1.455;19.0378570223
1482382785000;1.151;3.210000;1.459;3.38881985358
1482382693000;2.137;3.273881;1.455;16.2644797027
1482382601000;2.076;3.645707;1.415;18.9292392874
1482382517000;2.031;3.082202;1.401;20.2255308954
1482382425000;2.000;2.818202;1.418;19.3974482858
1482382340000;1.925;3.414008;1.452;14.6023867912
1482382256000;1.890;3.233661;1.468;17.7105618206
1482382171000;1.910;3.445288;1.411;20.571825393
1482382079000;1.743;3.820320;1.443;19.5972702181
1482381986000;1.879;3.277958;1.453;23.8820183402
1482381900000;1.842;3.217849;1.410;20.5162301605
1482381815000;1.801;3.792796;1.408;20.1437086953
1482381729000;1.727;3.440784;1.407;14.5193835957
1482381637000;1.718;3.148565;1.482;11.6958539663
1482381544000;1.629;2.776582;1.484;11.2259921611
1482381451000;1.566;2.821222;1.482;5.38769895224
1482381364000;1.543;3.571506;1.431;13.009492688
1482381278000;1.526;2.770737;1.457;18.2137091225
1482381187000;1.490;3.319294;1.419;8.79801113889
1482381101000;1.426;3.970136;1.418;14.8626040787
1482381015000;1.344;3.323485;1.412;8.29798168231
1482380929000;1.400;3.650763;1.408;10.1156611252
1482380843000;1.160;3.129846;1.435;21.7251121976
1482380759000;2.123;3.310944;1.404;22.5502328148
1482380673000;2.114;3.445288;1.457;23.7189080693
1482380582000;2.060;3.344600;1.444;15.5695247198
1482380496000;2.042;2.977602;1.457;13.9691803625
1482380404000;2.068;4.145197;1.448;17.5172258078
1482380311000;1.836;3.194418;1.484;18.9179808648
1482380219000;2.025;3.576359;1.411;38.1381121714
1482380134000;1.886;3.374616;1.469;24.0498336793
1482380049000;1.881;3.202190;1.436;29.159183802
1482379964000;1.870;4.074613;1.433;23.1720737095
1482379872000;1.767;3.148565;1.453;9.87041032582
1482379779000;1.709;2.967531;1.466;28.413338417
1482379694000;1.729;3.422887;1.459;17.3947693287
1482379602000;1.617;3.225735;1.412;23.1088835732
1482379517000;1.607;3.595902;1.454;16.5534920787
1482379426000;1.527;2.931181;1.461;17.9356321327
1482379340000;1.521;3.383291;1.442;18.339806433
1482379248000;1.451;3.122420;1.448;14.3726754642
1482379163000;1.440;3.422887;1.422;19.2682251388
1482379071000;1.406;3.085815;1.429;21.2681592998
1482378986000;1.356;3.571506;1.453;16.220459303
1482378900000;1.178;2.886184;1.397;11.9426839529
1482378815000;2.170;3.011671;1.454;20.2813337826
1482378729000;2.116;5.233002;1.433;13.3311102313
1482378644000;2.051;3.405175;1.433;17.7158968161
1482378559000;1.947;3.707324;1.428;14.7317955457
1482378468000;1.971;4.777133;1.447;18.2855051885
1482378377000;1.932;3.676257;1.454;15.3753211349
1482378292000;1.884;3.035986;1.464;11.2531773291
1482378200000;1.843;3.449804;1.449;15.6412851134
1482378115000;1.793;4.055779;1.413;17.7565340086
1482378029000;1.675;3.414008;1.472;10.169287094
1482377944000;1.636;3.620633;1.464;16.0908203644
1482377859000;1.660;3.809262;1.440;10.5721000752
1482377774000;1.661;4.087267;1.445;9.57662257792
1482377689000;1.685;3.396387;1.440;20.7430229234
1482377604000;1.592;3.605754;1.400;17.9092182967
1482377512000;1.530;3.445288;1.439;9.79688215709
1482377427000;1.642;3.418442;1.412;15.4179408482
1482377336000;1.501;3.249630;1.454;8.32531080501
1482377251000;1.461;2.873581;1.442;7.49096122003
1482377165000;1.368;2.987741;1.454;8.37921237349
1482377079000;1.342;3.035986;1.449;13.8230604426
1482376994000;1.172;2.770737;1.436;17.6543960531
1482376903000;2.083;3.210000;1.423;15.8917116762
1482376811000;2.085;3.825872;1.431;17.7153633889
1482376720000;1.940;3.156115;1.422;17.8126949112
1482376628000;2.139;3.277958;1.444;11.7157543504
1482376532000;1.953;3.182830;1.462;9.32049891368
1482376441000;1.943;3.383291;1.466;15.4154630161
1482376357000;1.887;2.987741;1.420;17.7216506003
1482376265000;1.879;4.171474;1.392;14.1996514042
1482376173000;1.868;3.253647;1.450;24.2969401366
1482376088000;1.875;2.770737;1.405;27.5196075553
1482376004000;1.801;3.825872;1.442;16.920076832
1482375919000;1.793;4.322168;1.436;15.8792065293
1482375834000;1.598;3.691725;1.388;21.2116595296
1482375750000;1.684;4.093624;1.429;14.6160528187
1482375665000;1.656;3.348855;1.439;24.7812872951
1482375581000;1.582;3.100353;1.474;16.6693401189
1482375496000;1.559;4.387001;1.439;36.2868819272
1482375411000;1.483;3.610700;1.436;27.9274954122
1482375326000;1.508;2.954209;1.469;11.7876630424
1482375235000;1.424;2.770737;1.454;23.8251295904
1482375150000;1.438;4.416443;1.417;13.3418139696
1482375059000;1.183;3.035986;1.406;14.5588598455
1482374975000;2.078;3.015121;1.464;8.12213026244
1482374890000;2.043;3.163702;1.475;15.6670514137
1482374806000;2.038;3.702110;1.417;19.2676360771
1482374721000;2.069;4.585715;1.419;21.878548855
1482374636000;1.968;3.472560;1.447;17.0292248796
1482374551000;1.940;3.265757;1.439;21.7391996173
1482374460000;1.900;3.050058;1.457;19.5749687101
1482374375000;1.916;3.686555;1.396;19.3034323373
1482374283000;1.820;3.053596;1.466;18.6323294303
1482374197000;1.751;3.523695;1.457;14.678777197
1482374106000;1.764;3.310944;1.469;16.6463930027
1482374015000;1.768;2.770737;1.475;23.7294163434
1482373924000;1.646;3.046528;1.436;18.2486300856
1482373839000;1.637;3.210000;1.477;14.3318456592
1482373755000;1.634;3.167509;1.476;26.1911836311
1482373670000;1.642;2.812180;1.467;24.7118291512
1482373585000;1.458;3.528419;1.422;21.5767884543
1482373499000;1.491;3.156115;1.387;38.5518261565
1482373414000;1.379;3.159904;1.458;14.9572223357
1482373331000;1.332;3.156115;1.447;9.77030705761
1482373240000;1.354;2.770737;1.475;20.3871528174
1482373156000;1.136;3.365985;1.466;15.2970618094
1482373072000;2.066;3.361686;1.475;29.0971613736
1482372980000;2.075;2.954209;1.458;30.3198235483
1482372896000;2.114;3.257674;1.439;27.5539053493
1482372806000;2.148;3.001369;1.475;12.4594141114
1482372715000;2.132;4.642328;1.384;21.4013107075
1482372624000;2.020;4.379701;1.408;22.8093949942
1482372540000;2.013;2.931181;1.404;20.9631128414
1482372455000;1.916;2.937723;1.468;21.7678593343
1482372363000;1.860;4.561872;1.396;24.0939764257
1482372278000;1.818;4.259223;1.380;18.5847302913
1482372194000;1.721;3.306784;1.469;17.6936146674
1482372110000;1.715;3.082202;1.475;21.3786271776
1482372025000;1.593;3.152336;1.475;15.0524449841
1482371934000;1.677;2.931181;1.461;12.0635857024
1482371843000;1.621;4.491809;1.390;15.4796446988
1482371758000;1.590;3.210000;1.450;15.7302574677
1482371671000;1.521;3.310944;1.449;23.758234362
1482371581000;1.555;3.514286;1.446;20.5257496818
1482371496000;1.460;2.785397;1.473;22.5221002573
1482371405000;1.482;3.427344;1.475;22.3953209399
1482371321000;1.437;3.500266;1.478;12.5883477867
1482371229000;1.147;3.233661;1.447;28.481186773
1482371142000;2.131;3.436293;1.480;22.4630407559
1482371051000;2.056;3.340356;1.430;26.838636329
1482370959000;2.008;3.057143;1.476;10.5993396021
1482370868000;2.030;3.085815;1.475;25.8827703309
1482370784000;1.904;4.043318;1.429;31.2609212916
1482370700000;1.950;3.104010;1.453;18.4055018948
1482370616000;1.922;3.126128;1.475;26.9068206966
1482370531000;1.834;2.770737;1.427;28.1432691775
1482370447000;1.817;3.353121;1.449;15.0324582155
1482370362000;1.725;2.770737;1.458;24.0917952839
1482370278000;1.783;3.876584;1.394;23.8195927757
1482370193000;1.648;3.253647;1.476;17.2540140257
1482370101000;1.600;2.770737;1.478;18.3197079671
1482370011000;1.598;3.899556;1.408;23.1642073035
1482369926000;1.509;3.365985;1.475;20.5355155767
1482369836000;1.456;3.645707;1.411;18.3202210685
1482369751000;1.520;2.970881;1.468;25.1381403449
1482369660000;1.412;2.947592;1.464;8.26036924114
1482369570000;1.463;3.336122;1.477;19.2153818593
1482369479000;1.426;2.977602;1.471;21.5712771991
1482369396000;1.417;3.237639;1.473;27.3632545579
1482369306000;1.256;3.518984;1.479;16.6659083161
1482369221000;2.204;3.707324;1.477;23.8678235288
1482369137000;2.122;3.888036;1.395;18.9304965598
1482369047000;2.065;4.049539;1.408;15.5380886855
1482368956000;2.074;2.911726;1.478;20.3434731548
1482368871000;2.013;4.394324;1.442;20.8362304652
1482368781000;1.963;2.861087;1.462;21.139973983
1482368691000;1.970;2.931181;1.481;23.2018490642
1482368605000;1.874;3.306784;1.457;15.4479286637
1482368514000;1.863;3.028999;1.478;21.4074099321
1482368424000;1.763;2.960855;1.473;22.8594050666
1482368338000;1.714;3.396387;1.464;24.2912844452
1482368253000;1.702;3.175151;1.404;20.8324986499
1482368168000;1.730;4.431314;1.426;37.5049463404
1482368078000;1.652;4.178095;1.392;39.0479525712
1482367993000;1.604;3.331899;1.407;36.7404001067
1482367909000;1.510;3.340356;1.475;27.001218491
1482367825000;1.478;2.770737;1.472;23.3680829338
1482367741000;1.408;3.206090;1.440;25.5693116841
1482367657000;1.371;3.093067;1.470;20.5907770616
1482367566000;1.290;3.561841;1.411;13.9713134672
1482367476000;1.310;3.422887;1.424;22.6481367887
1482367385000;1.053;3.294368;1.475;20.3348002203
1482367295000;2.094;3.265757;1.461;21.6247473974
1482367205000;2.123;2.842549;1.483;20.127876192
1482367115000;2.044;3.294368;1.477;23.8555507168
1482367024000;2.094;4.164874;1.401;18.7595015925
1482366940000;2.016;3.315114;1.480;21.799155947
1482366850000;1.938;3.387645;1.478;25.0081046863
1482366761000;1.940;3.681399;1.457;20.5382423785
1482366671000;1.945;3.509600;1.478;17.4160414561
1482366586000;1.840;3.229693;1.471;19.2285204839
1482366503000;1.765;3.310944;1.477;15.1363734098
1482366413000;1.769;2.770737;1.468;14.8783097158
1482366322000;1.769;3.436293;1.464;22.7552279707
1482366238000;1.656;2.770737;1.474;15.9368315546
1482366154000;1.619;2.806184;1.436;15.2850842327
1482366069000;1.592;4.043318;1.425;18.4812553686
1482365979000;1.510;3.241626;1.471;17.4854253594
1482365895000;1.417;2.889353;1.469;5.73384687623
1482365805000;1.530;3.075000;1.414;15.4137114285
1482365714000;1.365;3.129846;1.458;24.281377638
1482365623000;1.356;3.060698;1.471;18.447075649
1482365533000;1.302;3.194418;1.468;22.5619945927
1482365448000;1.202;3.122420;1.456;18.4371147417
1482365356000;2.116;3.229693;1.403;23.2572762808
1482365273000;2.111;3.396387;1.471;17.8292848987
1482365188000;1.917;2.770737;1.454;27.9891407514
1482365105000;2.062;3.327687;1.475;25.8513984148
1482365020000;1.937;3.557027;1.460;20.6600217812
1482364935000;1.886;3.035986;1.474;13.6087214682
1482364843000;1.939;3.310944;1.405;21.1608364674
1482364759000;1.768;3.696910;1.446;25.4125520167
1482364668000;1.886;3.148565;1.475;25.4513280597
1482364577000;1.105;2.892528;1.476;14.6989149259
1482364493000;6.891;3.820320;1.458;20.9451975402
1482364403000;1.536;3.039492;1.478;22.3463330325
1482364319000;1.681;3.610700;1.467;30.1963077213
1482364229000;1.544;3.202190;1.457;24.8386332152
1482364138000;1.602;3.043006;1.482;18.7859628446
1482364054000;1.598;3.486358;1.481;18.3427615151
1482363964000;1.550;3.178986;1.428;10.4762636469
1482363875000;1.375;4.198086;1.438;15.5798363278
1482363785000;1.560;4.461356;1.413;8.6439863489
1482363695000;1.364;3.277958;1.466;17.2671972248
1482363610000;1.335;3.882301;1.431;6.95215793837
1482363524000;1.152;3.848246;1.431;16.7507641617
1482363440000;2.104;3.964157;1.414;19.8703522868
1482363356000;2.125;3.738921;1.439;18.9724985176
1482363271000;2.124;3.396387;1.397;18.2553499008
1482363187000;1.999;3.277958;1.474;17.3563878731
1482363103000;2.064;3.093067;1.480;22.7035239555
1482363019000;1.952;2.770737;1.482;20.5091321123
1482362929000;1.904;3.096706;1.460;20.948914053
1482362838000;1.825;3.600821;1.439;15.9540371066
1482362754000;1.791;2.980974;1.474;18.6661860057
1482362663000;1.842;3.620633;1.421;27.016537528
1482362578000;1.774;3.064261;1.477;9.0630899808
1482362489000;1.683;3.449804;1.471;20.2243664919
1482362400000;1.724;3.387645;1.475;12.6786513478
1482362309000;1.616;3.964157;1.415;22.0038655695
1482362225000;1.587;3.163702;1.466;23.1138486627
1482362134000;1.520;3.241626;1.475;14.8791296788
1482362050000;1.583;3.557027;1.431;22.1649204826
1482361966000;1.439;3.290250;1.475;13.3872812774
1482361882000;.825;3.431813;1.441;17.7076988906
1482361799000;4.876;3.650763;1.464;19.8096163517
1482361709000;1.431;2.934448;1.414;23.2570333448
1482361626000;1.243;3.744239;1.450;22.0328890525
1482361535000;2.112;3.032489;1.462;25.3244328663
1482361451000;1.913;3.104010;1.475;25.6219007882
1482361361000;2.086;3.477147;1.475;7.97383847341
1482361270000;2.079;3.765666;1.464;13.7551226821
1482361270000;.;.;1.464;.
1482361180000;1.945;2.770737;1.463;22.9746055461
1482361097000;1.890;3.374616;1.475;9.03374230317
1482361013000;1.884;2.954209;1.484;21.923104251
1482360929000;1.911;3.615660;1.483;12.4836092537
1482360845000;1.836;2.770737;1.431;5.53740914147
1482360762000;1.809;3.237639;1.427;13.1929412945
1482360671000;1.745;3.463421;1.401;11.0437901103
1482360587000;8.882;15.667858;1.475;20.4517187542
1482360503000;1.617;3.122420;1.471;25.3722249714
1482360419000;1.603;3.290250;1.471;28.6977647213
1482360330000;1.492;2.815187;1.485;14.3890409687
1482360239000;1.512;3.071412;1.478;22.5415904497
1482360150000;1.472;3.888036;1.426;12.4565243949
1482360061000;1.490;3.148565;1.482;10.3112559856
1482359971000;1.417;2.770737;1.483;20.90520031
1482359882000;1.397;3.217849;1.444;36.5339910221
1482359792000;.;.;1.477;.
1482359792000;1.353;3.144803;1.477;16.7039905412
1482359702000;1.163;3.253647;1.459;23.0673297111
1482359618000;2.062;3.495618;1.421;14.2880089586
1482359529000;2.112;3.249630;1.478;13.5164085467
1482359446000;2.096;3.141050;1.471;24.074594493
1482359361000;2.097;3.210000;1.461;27.0602974854
1482359277000;1.952;2.851788;1.475;17.1012309498
1482359192000;1.985;2.770737;1.476;19.4689342287
1482359103000;1.780;3.500266;1.390;16.465627835
1482359018000;1.805;3.331899;1.477;23.9693345757
1482358929000;1.725;3.064261;1.478;14.5619675868
